shipment_id,awb_number,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,origin,destination,cargo_type,weight_kg,volume_cbm,pieces,is_temperature_sensitive,required_temp_min,required_temp_max,is_dangerous_goods,dg_class,priority,status,shipper_name,consignee_name
CGO-1801,908-73585426,FLT-1065,EY1202,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYH,AUH,DEL,Live Animals,897,5.79,41,N,,,N,,ECONOMY,DELAYED,Shipper 80,Consignee 6
CGO-1802,797-75399805,FLT-1065,EY1202,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYH,AUH,DEL,Perishable,1290,9.77,5,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 36,Consignee 28
CGO-1803,222-36486105,FLT-1065,EY1202,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYH,AUH,DEL,Valuables,1743,6.85,28,N,,,N,,ECONOMY,DELAYED,Shipper 1,Consignee 88
CGO-1804,889-83860910,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,General,1519,7.94,37,N,,,N,,ECONOMY,DELAYED,Shipper 32,Consignee 98
CGO-1805,273-68447596,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,General,900,7.95,7,N,,,N,,EXPRESS,DELAYED,Shipper 47,Consignee 67
CGO-1806,435-84653723,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Pharmaceuticals,1803,1.4,26,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 72,Consignee 15
CGO-1807,537-19182805,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Pharmaceuticals,914,2.92,21,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 39,Consignee 21
CGO-1808,892-20147641,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Live Animals,1531,7.34,37,N,,,N,,STANDARD,DELAYED,Shipper 85,Consignee 44
CGO-1809,761-32454034,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Valuables,1010,2.38,38,N,,,N,,EXPRESS,DELAYED,Shipper 95,Consignee 45
CGO-1810,461-39740904,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Pharmaceuticals,450,3.46,39,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 63,Consignee 30
CGO-1811,636-22683438,FLT-1066,EY334,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,AUH,CDG,Perishable,1443,8.79,32,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 96,Consignee 26
CGO-1812,346-98039772,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Live Animals,254,5.12,50,N,,,N,,STANDARD,DELAYED,Shipper 59,Consignee 61
CGO-1813,601-70759510,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Valuables,799,3.08,5,N,,,N,,ECONOMY,DELAYED,Shipper 83,Consignee 30
CGO-1814,842-14749356,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Perishable,694,2.55,12,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 3,Consignee 91
CGO-1815,923-27210516,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Dangerous Goods,446,8.54,11,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 9,Consignee 58
CGO-1816,732-14203401,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Live Animals,701,9.76,37,N,,,N,,ECONOMY,DELAYED,Shipper 64,Consignee 47
CGO-1817,524-22715400,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,General,1097,8.06,46,N,,,N,,STANDARD,DELAYED,Shipper 63,Consignee 44
CGO-1818,395-79368630,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,General,446,8.02,8,N,,,N,,EXPRESS,DELAYED,Shipper 34,Consignee 35
CGO-1819,932-25650979,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Live Animals,586,6.9,46,N,,,N,,ECONOMY,DELAYED,Shipper 25,Consignee 92
CGO-1820,704-55865318,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Live Animals,1419,0.7,48,N,,,N,,STANDARD,DELAYED,Shipper 75,Consignee 33
CGO-1821,845-94812850,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Valuables,1529,6.14,44,N,,,N,,EXPRESS,DELAYED,Shipper 21,Consignee 11
CGO-1822,106-37679287,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Pharmaceuticals,1376,8.54,37,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 24,Consignee 11
CGO-1823,125-33755325,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Live Animals,263,4.85,20,N,,,N,,EXPRESS,DELAYED,Shipper 33,Consignee 51
CGO-1824,529-35122996,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Pharmaceuticals,1904,9.0,48,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 18,Consignee 15
CGO-1825,556-29788751,FLT-1067,EY8087,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYI,FCO,AUH,Perishable,1183,5.76,17,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 90,Consignee 48
CGO-1826,579-25231425,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Dangerous Goods,1790,2.29,25,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 46,Consignee 87
CGO-1827,653-60686545,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Live Animals,857,7.93,46,N,,,N,,EXPRESS,DELAYED,Shipper 91,Consignee 50
CGO-1828,922-36730138,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Perishable,893,3.97,6,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 18,Consignee 20
CGO-1829,696-26555127,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Dangerous Goods,681,3.87,6,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 26,Consignee 81
CGO-1830,573-69643851,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,General,980,2.9,35,N,,,N,,ECONOMY,DELAYED,Shipper 11,Consignee 70
CGO-1831,616-70157565,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Valuables,1389,2.93,20,N,,,N,,EXPRESS,DELAYED,Shipper 58,Consignee 65
CGO-1832,397-88863339,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Live Animals,348,5.69,18,N,,,N,,EXPRESS,DELAYED,Shipper 83,Consignee 76
CGO-1833,388-63405173,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Live Animals,102,7.71,49,N,,,N,,STANDARD,DELAYED,Shipper 80,Consignee 77
CGO-1834,998-23421906,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Perishable,718,6.88,30,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 97,Consignee 88
CGO-1835,355-31913860,FLT-1068,EY0740,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYA,SYD,AUH,Pharmaceuticals,1657,9.11,22,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 31,Consignee 55
CGO-1836,926-71878374,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Dangerous Goods,202,4.75,27,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 90,Consignee 13
CGO-1837,579-43745081,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,684,1.72,12,N,,,N,,EXPRESS,DELAYED,Shipper 9,Consignee 14
CGO-1838,423-75092957,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,General,665,9.39,18,N,,,N,,STANDARD,DELAYED,Shipper 73,Consignee 72
CGO-1839,105-69929682,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Pharmaceuticals,1658,5.84,7,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 56,Consignee 95
CGO-1840,224-82089352,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Perishable,1018,5.6,22,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 90,Consignee 46
CGO-1841,732-92091952,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,General,1391,8.07,27,N,,,N,,EXPRESS,DELAYED,Shipper 5,Consignee 16
CGO-1842,150-42131644,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,1789,1.25,12,N,,,N,,EXPRESS,DELAYED,Shipper 96,Consignee 84
CGO-1843,904-31478593,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,1558,0.51,37,N,,,N,,STANDARD,DELAYED,Shipper 30,Consignee 47
CGO-1844,453-51222159,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,1013,3.58,15,N,,,N,,EXPRESS,DELAYED,Shipper 60,Consignee 13
CGO-1845,268-49286480,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Dangerous Goods,475,1.75,23,N,,,Y,3.0,STANDARD,DELAYED,Shipper 91,Consignee 88
CGO-1846,937-30541706,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Dangerous Goods,1087,0.66,21,N,,,Y,3.0,ECONOMY,DELAYED,Shipper 68,Consignee 84
CGO-1847,301-84623549,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Perishable,1779,3.39,14,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 76,Consignee 16
CGO-1848,369-23694087,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Pharmaceuticals,1560,1.57,25,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 71,Consignee 34
CGO-1849,736-41376018,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Live Animals,1769,3.56,21,N,,,N,,STANDARD,DELAYED,Shipper 36,Consignee 43
CGO-1850,508-60846271,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,1400,9.69,50,N,,,N,,ECONOMY,DELAYED,Shipper 16,Consignee 79
CGO-1851,765-31967861,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Dangerous Goods,391,2.31,29,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 79,Consignee 47
CGO-1852,664-19154223,FLT-1069,EY433,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYF,AUH,LHR,Valuables,1926,4.05,1,N,,,N,,ECONOMY,DELAYED,Shipper 47,Consignee 20
CGO-1853,745-29041076,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Valuables,883,6.63,12,N,,,N,,ECONOMY,DELAYED,Shipper 28,Consignee 69
CGO-1854,985-43582812,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,General,388,3.81,33,N,,,N,,EXPRESS,DELAYED,Shipper 53,Consignee 68
CGO-1855,473-77979013,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Perishable,981,4.34,22,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 57,Consignee 99
CGO-1856,601-66629091,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Dangerous Goods,642,9.44,42,N,,,Y,3.0,STANDARD,DELAYED,Shipper 59,Consignee 17
CGO-1857,593-38055591,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Perishable,1363,7.16,8,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 39,Consignee 53
CGO-1858,616-20294565,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,General,1650,2.52,45,N,,,N,,ECONOMY,DELAYED,Shipper 60,Consignee 44
CGO-1859,814-95411176,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Pharmaceuticals,1621,0.82,20,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 99,Consignee 8
CGO-1860,665-79999800,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Live Animals,1908,5.95,7,N,,,N,,STANDARD,DELAYED,Shipper 18,Consignee 76
CGO-1861,789-13543591,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Dangerous Goods,1185,6.24,41,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 66,Consignee 32
CGO-1862,520-55712206,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,General,525,0.96,35,N,,,N,,STANDARD,DELAYED,Shipper 4,Consignee 46
CGO-1863,512-13001447,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Perishable,1665,1.27,42,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 58,Consignee 27
CGO-1864,602-35313677,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Perishable,919,7.48,30,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 74,Consignee 67
CGO-1865,126-38600904,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Pharmaceuticals,1537,9.42,21,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 9,Consignee 6
CGO-1866,880-58940020,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,General,901,2.66,19,N,,,N,,ECONOMY,DELAYED,Shipper 35,Consignee 56
CGO-1867,375-51653383,FLT-1070,EY335,7,Crew Out of Hours + Insufficient Cabin Crew Crisis,A6-EYK,CDG,AUH,Valuables,80,5.71,7,N,,,N,,STANDARD,DELAYED,Shipper 30,Consignee 78
CGO-1868,577-81016224,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,General,636,6.83,19,N,,,N,,EXPRESS,ON_TIME,Shipper 40,Consignee 86
CGO-1869,211-26141227,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Valuables,260,2.59,35,N,,,N,,ECONOMY,ON_TIME,Shipper 5,Consignee 26
CGO-1870,699-81012249,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,General,603,8.65,13,N,,,N,,EXPRESS,ON_TIME,Shipper 46,Consignee 100
CGO-1871,689-43949046,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Dangerous Goods,933,4.48,19,N,,,Y,8.0,EXPRESS,ON_TIME,Shipper 29,Consignee 8
CGO-1872,753-60936070,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,1907,5.02,4,N,,,N,,STANDARD,ON_TIME,Shipper 4,Consignee 44
CGO-1873,934-66244055,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,1716,4.02,34,N,,,N,,EXPRESS,ON_TIME,Shipper 94,Consignee 39
CGO-1874,854-92237366,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,220,1.5,11,N,,,N,,EXPRESS,ON_TIME,Shipper 94,Consignee 93
CGO-1875,752-92547882,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Pharmaceuticals,1702,5.45,23,Y,-20.0,8.0,N,,STANDARD,ON_TIME,Shipper 15,Consignee 56
CGO-1876,463-87344804,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Dangerous Goods,219,5.68,40,N,,,Y,4.1,EXPRESS,ON_TIME,Shipper 15,Consignee 37
CGO-1877,958-45978251,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Pharmaceuticals,644,2.12,40,Y,-20.0,8.0,N,,STANDARD,ON_TIME,Shipper 23,Consignee 87
CGO-1878,767-86829140,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,241,4.6,29,N,,,N,,EXPRESS,ON_TIME,Shipper 3,Consignee 9
CGO-1879,634-64681588,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Dangerous Goods,1520,8.22,22,N,,,Y,9.0,EXPRESS,ON_TIME,Shipper 78,Consignee 67
CGO-1880,173-87646230,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,1431,1.05,45,N,,,N,,STANDARD,ON_TIME,Shipper 59,Consignee 84
CGO-1881,265-19123694,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Valuables,295,1.57,16,N,,,N,,ECONOMY,ON_TIME,Shipper 50,Consignee 42
CGO-1882,677-50058711,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Perishable,1117,5.44,47,Y,2.0,8.0,N,,EXPRESS,ON_TIME,Shipper 2,Consignee 67
CGO-1883,729-18144847,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Perishable,1117,7.89,49,Y,2.0,8.0,N,,ECONOMY,ON_TIME,Shipper 81,Consignee 54
CGO-1884,894-54905869,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Perishable,1397,8.84,37,Y,2.0,8.0,N,,EXPRESS,ON_TIME,Shipper 74,Consignee 52
CGO-1885,647-35011569,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Pharmaceuticals,130,7.43,3,Y,-20.0,8.0,N,,ECONOMY,ON_TIME,Shipper 84,Consignee 91
CGO-1886,646-97247865,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Pharmaceuticals,1482,2.02,17,Y,-20.0,8.0,N,,STANDARD,ON_TIME,Shipper 59,Consignee 23
CGO-1887,455-42524093,FLT-1071,EY8086,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYI,AUH,FCO,Live Animals,1522,0.69,44,N,,,N,,EXPRESS,ON_TIME,Shipper 48,Consignee 93
CGO-1888,909-13397931,FLT-1072,EY4943,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYM,AUH,DOH,Perishable,910,2.49,45,Y,2.0,8.0,N,,EXPRESS,ON_TIME,Shipper 52,Consignee 51
CGO-1889,374-65683175,FLT-1072,EY4943,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYM,AUH,DOH,Dangerous Goods,1428,3.71,6,N,,,Y,3.0,EXPRESS,ON_TIME,Shipper 79,Consignee 26
CGO-1890,127-38078183,FLT-1072,EY4943,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYM,AUH,DOH,General,848,8.66,16,N,,,N,,ECONOMY,ON_TIME,Shipper 24,Consignee 95
CGO-1891,448-85904767,FLT-1072,EY4943,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYM,AUH,DOH,Valuables,160,3.04,2,N,,,N,,ECONOMY,ON_TIME,Shipper 37,Consignee 77
CGO-1892,645-36315476,FLT-1072,EY4943,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYM,AUH,DOH,Perishable,1115,3.28,20,Y,2.0,8.0,N,,ECONOMY,ON_TIME,Shipper 46,Consignee 49
CGO-1893,996-49027421,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,358,4.91,26,N,,,N,,EXPRESS,DELAYED,Shipper 79,Consignee 66
CGO-1894,672-92399850,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,1582,8.74,41,N,,,N,,ECONOMY,DELAYED,Shipper 9,Consignee 49
CGO-1895,621-65628091,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Dangerous Goods,237,6.93,24,N,,,Y,3.0,ECONOMY,DELAYED,Shipper 89,Consignee 53
CGO-1896,533-71629269,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,359,4.38,24,N,,,N,,EXPRESS,DELAYED,Shipper 90,Consignee 49
CGO-1897,507-95267207,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Pharmaceuticals,214,5.45,25,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 5,Consignee 86
CGO-1898,892-75356229,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Perishable,567,9.69,49,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 31,Consignee 4
CGO-1899,539-59225888,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Valuables,482,6.69,28,N,,,N,,STANDARD,DELAYED,Shipper 24,Consignee 80
CGO-1900,356-80475746,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Dangerous Goods,285,9.03,20,N,,,Y,9.0,EXPRESS,DELAYED,Shipper 22,Consignee 94
CGO-1901,576-99157851,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,General,576,9.95,22,N,,,N,,EXPRESS,DELAYED,Shipper 55,Consignee 19
CGO-1902,584-22393041,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Perishable,825,0.97,13,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 14,Consignee 50
CGO-1903,528-47338439,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Dangerous Goods,1993,7.79,36,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 45,Consignee 33
CGO-1904,351-17652302,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,979,2.57,42,N,,,N,,ECONOMY,DELAYED,Shipper 76,Consignee 64
CGO-1905,390-34788268,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,375,8.73,5,N,,,N,,ECONOMY,DELAYED,Shipper 75,Consignee 87
CGO-1906,168-99026661,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,1658,4.64,11,N,,,N,,ECONOMY,DELAYED,Shipper 82,Consignee 76
CGO-1907,872-12110787,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,General,615,7.83,45,N,,,N,,ECONOMY,DELAYED,Shipper 74,Consignee 69
CGO-1908,766-31705456,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,634,5.27,17,N,,,N,,EXPRESS,DELAYED,Shipper 15,Consignee 37
CGO-1909,840-75286533,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,General,732,5.14,3,N,,,N,,ECONOMY,DELAYED,Shipper 46,Consignee 72
CGO-1910,135-34766705,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Live Animals,796,2.4,4,N,,,N,,ECONOMY,DELAYED,Shipper 24,Consignee 66
CGO-1911,387-81895521,FLT-1073,EY9626,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYN,CAI,AUH,Valuables,522,9.54,4,N,,,N,,EXPRESS,DELAYED,Shipper 65,Consignee 44
CGO-1912,173-37327785,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,Live Animals,1981,8.2,24,N,,,N,,STANDARD,DELAYED,Shipper 37,Consignee 87
CGO-1913,690-44511785,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,Valuables,1660,8.41,38,N,,,N,,EXPRESS,DELAYED,Shipper 89,Consignee 65
CGO-1914,962-57446799,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,Dangerous Goods,637,9.32,26,N,,,Y,4.1,STANDARD,DELAYED,Shipper 3,Consignee 86
CGO-1915,176-46125357,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,Pharmaceuticals,1590,9.87,14,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 50,Consignee 39
CGO-1916,514-84637529,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,General,1999,5.53,23,N,,,N,,EXPRESS,DELAYED,Shipper 48,Consignee 85
CGO-1917,511-65051699,FLT-1074,EY432,8,Runway Closure + Airspace Flow Rate Restrictions,A6-EYF,LHR,AUH,Live Animals,1381,8.2,30,N,,,N,,ECONOMY,DELAYED,Shipper 94,Consignee 92
