booking_id,pnr,passenger_id,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,booking_date,booking_status,cabin_class,fare_basis,total_fare_usd,payment_status,is_disrupted,rebook_status,is_cancelled
BKG-6077,RIA378,PAX-6077,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-21,CONFIRMED,Economy,BOWRT,5778,PAID,Y,WAITLIST,N
BKG-6078,VKM853,PAX-6078,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-23,CONFIRMED,First,YOWUS,6248,PAID,Y,,N
BKG-6079,ABX359,PAX-6079,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-11,CONFIRMED,First,FOWRT,5427,PAID,Y,,N
BKG-6080,SNZ581,PAX-6080,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-16,CONFIRMED,First,JOWRT,6030,PAID,Y,CONFIRMED,N
BKG-6081,FSI520,PAX-6081,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-04,CONFIRMED,First,BOWRT,6181,PAID,Y,CONFIRMED,N
BKG-6082,OVE415,PAX-6082,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-28,MODIFIED,Business,YOWUS,5338,PAID,Y,PENDING,N
BKG-6083,NWE747,PAX-6083,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-30,CONFIRMED,Business,YOWUS,2324,PAID,Y,,N
BKG-6084,LZN495,PAX-6084,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-02,CONFIRMED,First,YOWUS,1050,PAID,Y,,N
BKG-6085,ORA861,PAX-6085,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-31,CONFIRMED,First,JOWRT,1801,PAID,Y,CONFIRMED,N
BKG-6086,YQT317,PAX-6086,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-10-31,CONFIRMED,First,BOWRT,5843,PAID,Y,CONFIRMED,N
BKG-6087,KSP596,PAX-6087,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-03,CONFIRMED,Business,FOWRT,4819,PAID,Y,WAITLIST,N
BKG-6088,OGB188,PAX-6088,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-20,MODIFIED,First,JOWRT,5190,PAID,Y,PENDING,N
BKG-6089,BRI212,PAX-6089,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2026-01-12,MODIFIED,First,YOWUS,3863,PAID,Y,PENDING,N
BKG-6090,THE655,PAX-6090,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-06,MODIFIED,First,JOWRT,1386,PAID,Y,PENDING,N
BKG-6091,EIE286,PAX-6091,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2026-01-05,MODIFIED,Economy,YOWUS,6392,PAID,Y,PENDING,N
BKG-6092,KZG136,PAX-6092,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-10-28,CONFIRMED,Economy,BOWRT,3030,PAID,Y,CONFIRMED,N
BKG-6093,GQL715,PAX-6093,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2026-01-12,CONFIRMED,Economy,JOWRT,2376,PAID,Y,WAITLIST,N
BKG-6094,DPI414,PAX-6094,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-20,CONFIRMED,Economy,BOWRT,2300,PAID,Y,,N
BKG-6095,TNQ809,PAX-6095,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-12,CONFIRMED,Economy,BOWRT,303,PAID,Y,WAITLIST,N
BKG-6096,RCV310,PAX-6096,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-28,MODIFIED,First,FOWRT,254,PAID,Y,PENDING,N
BKG-6097,GRA744,PAX-6097,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-20,MODIFIED,Economy,JOWRT,6707,PAID,Y,PENDING,N
BKG-6098,OCJ557,PAX-6098,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-12-12,MODIFIED,First,JOWRT,2308,PAID,Y,PENDING,N
BKG-6099,UHP658,PAX-6099,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2026-01-14,MODIFIED,Economy,YOWUS,2945,PAID,Y,PENDING,N
BKG-6100,WDM551,PAX-6100,FLT-1051,EY1203,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYH,2025-11-20,CONFIRMED,First,JOWRT,5310,PAID,Y,,N
BKG-6101,RCK381,PAX-6101,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-01,CONFIRMED,Economy,BOWRT,2136,PAID,Y,WAITLIST,N
BKG-6102,XZE871,PAX-6102,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-04,CONFIRMED,Business,JOWRT,6416,PAID,Y,WAITLIST,N
BKG-6103,UFE151,PAX-6103,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-01,CONFIRMED,Economy,BOWRT,7467,PAID,Y,,N
BKG-6104,TWG361,PAX-6104,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-18,CONFIRMED,First,JOWRT,744,PAID,Y,CONFIRMED,N
BKG-6105,GJA114,PAX-6105,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-04,CONFIRMED,First,JOWRT,707,PAID,Y,,N
BKG-6106,XMT195,PAX-6106,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-30,CONFIRMED,Business,YOWUS,7125,PAID,Y,,N
BKG-6107,RKG174,PAX-6107,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-20,CONFIRMED,First,FOWRT,5847,PAID,Y,WAITLIST,N
BKG-6108,JBR336,PAX-6108,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-07,CONFIRMED,Business,BOWRT,3572,PAID,Y,,N
BKG-6109,EAS870,PAX-6109,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-10,CONFIRMED,First,BOWRT,2769,PAID,Y,,N
BKG-6110,ASM292,PAX-6110,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-27,CONFIRMED,Business,JOWRT,2165,PAID,Y,WAITLIST,N
BKG-6111,XJX107,PAX-6111,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-09,CONFIRMED,First,BOWRT,7636,PAID,Y,,N
BKG-6112,OPF773,PAX-6112,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-04,CONFIRMED,Economy,FOWRT,6697,PAID,Y,CONFIRMED,N
BKG-6113,TBH627,PAX-6113,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-08,CONFIRMED,Economy,YOWUS,4527,PAID,Y,CONFIRMED,N
BKG-6114,KSO806,PAX-6114,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-11,CONFIRMED,Economy,JOWRT,4441,PAID,Y,WAITLIST,N
BKG-6115,PXZ583,PAX-6115,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-15,MODIFIED,Economy,JOWRT,1901,PAID,Y,PENDING,N
BKG-6116,IUN515,PAX-6116,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-28,CONFIRMED,Economy,FOWRT,1612,PAID,Y,,N
BKG-6117,MMX781,PAX-6117,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-07,CONFIRMED,First,FOWRT,350,PAID,Y,WAITLIST,N
BKG-6118,KRX920,PAX-6118,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-01,CONFIRMED,First,FOWRT,5474,PAID,Y,CONFIRMED,N
BKG-6119,PVR772,PAX-6119,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-03,CONFIRMED,Business,FOWRT,4823,PAID,Y,WAITLIST,N
BKG-6120,QTL774,PAX-6120,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-13,CONFIRMED,Business,FOWRT,7982,PAID,Y,,N
BKG-6121,EIJ115,PAX-6121,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-28,CONFIRMED,First,JOWRT,6240,PAID,Y,CONFIRMED,N
BKG-6122,RIF394,PAX-6122,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-25,CONFIRMED,Business,JOWRT,3963,PAID,Y,,N
BKG-6123,CTL646,PAX-6123,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-12,MODIFIED,First,FOWRT,3940,PAID,Y,PENDING,N
BKG-6124,OPT592,PAX-6124,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-08,CONFIRMED,Economy,FOWRT,5289,PAID,Y,WAITLIST,N
BKG-6125,UGR620,PAX-6125,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-12,CONFIRMED,Economy,YOWUS,4278,PAID,Y,WAITLIST,N
BKG-6126,YXQ244,PAX-6126,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-07,CONFIRMED,First,JOWRT,1679,PAID,Y,,N
BKG-6127,NOR274,PAX-6127,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-16,CONFIRMED,Economy,JOWRT,4471,PAID,Y,WAITLIST,N
BKG-6128,CJY871,PAX-6128,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-13,CONFIRMED,First,YOWUS,7119,PAID,Y,CONFIRMED,N
BKG-6129,ZJU170,PAX-6129,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-17,MODIFIED,First,YOWUS,1175,PAID,Y,PENDING,N
BKG-6130,ZIQ637,PAX-6130,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-09,CONFIRMED,Economy,JOWRT,2832,PAID,Y,,N
BKG-6131,QAZ131,PAX-6131,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-20,CONFIRMED,Business,JOWRT,2612,PAID,Y,WAITLIST,N
BKG-6132,LVA115,PAX-6132,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-23,CONFIRMED,Business,YOWUS,5281,PAID,Y,,N
BKG-6133,YTW563,PAX-6133,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-27,CONFIRMED,Business,BOWRT,4306,PAID,Y,,N
BKG-6134,VNC107,PAX-6134,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-06,CONFIRMED,First,FOWRT,916,PAID,Y,CONFIRMED,N
BKG-6135,VXJ831,PAX-6135,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-27,MODIFIED,Economy,FOWRT,6399,PAID,Y,PENDING,N
BKG-6136,FGB578,PAX-6136,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-14,CONFIRMED,First,YOWUS,6407,PAID,Y,,N
BKG-6137,XHZ667,PAX-6137,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-22,CONFIRMED,Economy,JOWRT,6270,PAID,Y,WAITLIST,N
BKG-6138,BVU301,PAX-6138,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-11,CONFIRMED,Business,FOWRT,7345,PAID,Y,CONFIRMED,N
BKG-6139,SUF775,PAX-6139,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-14,MODIFIED,Business,YOWUS,4098,PAID,Y,PENDING,N
BKG-6140,AVU195,PAX-6140,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-04,CONFIRMED,Economy,YOWUS,1232,PAID,Y,WAITLIST,N
BKG-6141,UIZ970,PAX-6141,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-30,CONFIRMED,First,YOWUS,4651,PAID,Y,,N
BKG-6142,NLA439,PAX-6142,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-24,MODIFIED,Economy,YOWUS,5320,PAID,Y,PENDING,N
BKG-6143,AEI107,PAX-6143,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-17,CONFIRMED,Business,YOWUS,951,PAID,Y,CONFIRMED,N
BKG-6144,SSP792,PAX-6144,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-24,CONFIRMED,Business,BOWRT,3097,PAID,Y,WAITLIST,N
BKG-6145,MES907,PAX-6145,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-09,CONFIRMED,First,FOWRT,516,PAID,Y,WAITLIST,N
BKG-6146,YTL799,PAX-6146,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-07,CONFIRMED,Economy,YOWUS,640,PAID,Y,WAITLIST,N
BKG-6147,CTZ715,PAX-6147,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-06,MODIFIED,First,FOWRT,3802,PAID,Y,PENDING,N
BKG-6148,SKH891,PAX-6148,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-04,MODIFIED,First,BOWRT,4859,PAID,Y,PENDING,N
BKG-6149,HVQ314,PAX-6149,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-06,CONFIRMED,Economy,JOWRT,5086,PAID,Y,,N
BKG-6150,RCY427,PAX-6150,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-22,CONFIRMED,Business,JOWRT,6762,PAID,Y,,N
BKG-6151,TPL476,PAX-6151,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-26,CONFIRMED,Economy,FOWRT,5233,PAID,Y,WAITLIST,N
BKG-6152,PBM752,PAX-6152,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-07,CONFIRMED,First,FOWRT,3455,PAID,Y,CONFIRMED,N
BKG-6153,GTK398,PAX-6153,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-26,CONFIRMED,First,BOWRT,1542,PAID,Y,,N
BKG-6154,DDG433,PAX-6154,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-27,CONFIRMED,Business,YOWUS,1874,PAID,Y,WAITLIST,N
BKG-6155,QPX512,PAX-6155,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-14,MODIFIED,Economy,FOWRT,4672,PAID,Y,PENDING,N
BKG-6156,SYC514,PAX-6156,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-21,CONFIRMED,Business,JOWRT,7413,PAID,Y,,N
BKG-6157,UUZ274,PAX-6157,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-13,CONFIRMED,First,BOWRT,2228,PAID,Y,CONFIRMED,N
BKG-6158,GVC126,PAX-6158,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-09,CONFIRMED,Business,YOWUS,6673,PAID,Y,WAITLIST,N
BKG-6159,BTT728,PAX-6159,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-20,CONFIRMED,Business,YOWUS,326,PAID,Y,WAITLIST,N
BKG-6160,QXW382,PAX-6160,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-08,MODIFIED,First,FOWRT,7076,PAID,Y,PENDING,N
BKG-6161,HBY955,PAX-6161,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-28,CONFIRMED,First,YOWUS,3399,PAID,Y,,N
BKG-6162,FMF869,PAX-6162,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-26,CONFIRMED,Business,YOWUS,6366,PAID,Y,WAITLIST,N
BKG-6163,FGE536,PAX-6163,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-13,MODIFIED,Business,FOWRT,7021,PAID,Y,PENDING,N
BKG-6164,HEW409,PAX-6164,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-02,CONFIRMED,Business,YOWUS,4119,PAID,Y,,N
BKG-6165,WGS531,PAX-6165,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-25,CONFIRMED,First,FOWRT,4466,PAID,Y,WAITLIST,N
BKG-6166,LXC949,PAX-6166,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-09,CONFIRMED,Economy,BOWRT,725,PAID,Y,WAITLIST,N
BKG-6167,TWU716,PAX-6167,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-12,MODIFIED,Economy,YOWUS,1192,PAID,Y,PENDING,N
BKG-6168,FJV302,PAX-6168,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-29,CONFIRMED,Business,JOWRT,3493,PAID,Y,WAITLIST,N
BKG-6169,KOO809,PAX-6169,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-05,CONFIRMED,First,JOWRT,4104,PAID,Y,WAITLIST,N
BKG-6170,QZW879,PAX-6170,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-12,CONFIRMED,Business,JOWRT,2389,PAID,Y,,N
BKG-6171,YAY915,PAX-6171,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-08,CONFIRMED,Economy,JOWRT,6315,PAID,Y,WAITLIST,N
BKG-6172,GVX285,PAX-6172,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-27,CONFIRMED,Economy,FOWRT,3301,PAID,Y,CONFIRMED,N
BKG-6173,HUK309,PAX-6173,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-25,CONFIRMED,First,YOWUS,3109,PAID,Y,,N
BKG-6174,CYQ611,PAX-6174,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-18,CONFIRMED,Economy,BOWRT,277,PAID,Y,,N
BKG-6175,ZXR357,PAX-6175,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-31,MODIFIED,Economy,FOWRT,6526,PAID,Y,PENDING,N
BKG-6176,OHO839,PAX-6176,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-19,CONFIRMED,First,JOWRT,2735,PAID,Y,CONFIRMED,N
BKG-6177,AHK240,PAX-6177,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-01,MODIFIED,Economy,BOWRT,1121,PAID,Y,PENDING,N
BKG-6178,UYB347,PAX-6178,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-23,MODIFIED,Business,BOWRT,5154,PAID,Y,PENDING,N
BKG-6179,GDT116,PAX-6179,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-12,CONFIRMED,First,BOWRT,4536,PAID,Y,,N
BKG-6180,KUI754,PAX-6180,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-25,CONFIRMED,Economy,BOWRT,3806,PAID,Y,,N
BKG-6181,TDX860,PAX-6181,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-23,MODIFIED,Economy,BOWRT,5114,PAID,Y,PENDING,N
BKG-6182,VFE782,PAX-6182,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-01,MODIFIED,Business,FOWRT,7932,PAID,Y,PENDING,N
BKG-6183,EJI815,PAX-6183,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-20,CONFIRMED,First,YOWUS,6668,PAID,Y,CONFIRMED,N
BKG-6184,KUY401,PAX-6184,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-27,CONFIRMED,Business,BOWRT,5562,PAID,Y,WAITLIST,N
BKG-6185,BOE682,PAX-6185,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-24,MODIFIED,Economy,FOWRT,3362,PAID,Y,PENDING,N
BKG-6186,NJP522,PAX-6186,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-04,CONFIRMED,Economy,JOWRT,4655,PAID,Y,CONFIRMED,N
BKG-6187,UDM478,PAX-6187,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-22,MODIFIED,First,JOWRT,5771,PAID,Y,PENDING,N
BKG-6188,MDU173,PAX-6188,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-02,CONFIRMED,Economy,JOWRT,2299,PAID,Y,CONFIRMED,N
BKG-6189,ZUG698,PAX-6189,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-30,CONFIRMED,First,JOWRT,4087,PAID,Y,,N
BKG-6190,DOK213,PAX-6190,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-10-25,CONFIRMED,Economy,FOWRT,4248,PAID,Y,WAITLIST,N
BKG-6191,SMJ787,PAX-6191,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-15,CONFIRMED,Economy,BOWRT,1755,PAID,Y,,N
BKG-6192,WMJ519,PAX-6192,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-13,CONFIRMED,First,FOWRT,7101,PAID,Y,,N
BKG-6193,RYL514,PAX-6193,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-11,CONFIRMED,Economy,FOWRT,5763,PAID,Y,CONFIRMED,N
BKG-6194,BNP635,PAX-6194,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-28,MODIFIED,Economy,JOWRT,3156,PAID,Y,PENDING,N
BKG-6195,PNU758,PAX-6195,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-28,CONFIRMED,Economy,BOWRT,1910,PAID,Y,,N
BKG-6196,KVY175,PAX-6196,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-26,CONFIRMED,First,BOWRT,526,PAID,Y,CONFIRMED,N
BKG-6197,GCF404,PAX-6197,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-11-14,CONFIRMED,Economy,YOWUS,1243,PAID,Y,,N
BKG-6198,YUN230,PAX-6198,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2025-12-12,CONFIRMED,First,JOWRT,3842,PAID,Y,,N
BKG-6199,CDB407,PAX-6199,FLT-1052,EY171,5,Dubai Sandstorm + Hub Congestion + Multiple MEL Aircraft,A6-EYQ,2026-01-04,CONFIRMED,Business,BOWRT,1211,PAID,Y,,N
