transaction_id,booking_id,flight_id,passenger_id,pnr,scenario_id,transaction_type,transaction_date,amount_usd,amount_aed,amount_inr,currency,payment_method,payment_status,tax_amount_usd,surcharge_usd,discount_usd,promo_code
TXN-006854,BKG-5821,FLT-1049,PAX-5821,INA755,5,BAGGAGE_FEE,2025-11-09,37.56,137.84,3136.04,USD,LOYALTY_POINTS,COMPLETED,1.88,0.0,0.0,
TXN-006855,BKG-5822,FLT-1049,PAX-5822,FLS901,5,TICKET_PURCHASE,2025-11-22,546.52,2005.74,45634.75,INR,LOYALTY_POINTS,COMPLETED,65.58,57.99,0.0,
TXN-006856,BKG-5822,FLT-1049,PAX-5822,FLS901,5,LOUNGE_ACCESS,2025-11-22,186.48,684.4,15571.45,INR,CASH,COMPLETED,9.32,0.0,0.0,
TXN-006857,BKG-5823,FLT-1049,PAX-5823,DNI725,5,TICKET_PURCHASE,2025-11-21,1028.67,3775.2,85893.6,GBP,LOYALTY_POINTS,COMPLETED,123.44,28.02,0.0,
TXN-006858,BKG-5824,FLT-1049,PAX-5824,IND678,5,TICKET_PURCHASE,2025-12-12,1704.76,6256.48,142347.65,INR,CREDIT_CARD,COMPLETED,204.57,27.39,189.01,PROMO637
TXN-006859,BKG-5825,FLT-1049,PAX-5825,RLY703,5,TICKET_PURCHASE,2025-12-21,2156.0,7912.51,180025.85,EUR,BANK_TRANSFER,COMPLETED,258.72,52.62,0.0,
TXN-006860,BKG-5826,FLT-1049,PAX-5826,XEE283,5,TICKET_PURCHASE,2026-01-12,683.75,2509.37,57093.31,GBP,DEBIT_CARD,COMPLETED,82.05,55.06,69.75,PROMO315
TXN-006861,BKG-5826,FLT-1049,PAX-5826,XEE283,5,BAGGAGE_FEE,2026-01-12,259.78,953.39,21691.66,INR,CASH,COMPLETED,12.99,0.0,0.0,
TXN-006862,BKG-5827,FLT-1049,PAX-5827,GAJ410,5,TICKET_PURCHASE,2025-11-18,607.31,2228.84,50710.78,INR,CASH,COMPLETED,72.88,67.84,0.0,
TXN-006863,BKG-5828,FLT-1049,PAX-5828,TGG514,5,TICKET_PURCHASE,2025-12-15,2212.78,8120.9,184767.07,AED,CREDIT_CARD,COMPLETED,265.53,37.08,131.65,PROMO972
TXN-006864,BKG-5829,FLT-1049,PAX-5829,XYH445,5,TICKET_PURCHASE,2025-11-26,1091.12,4004.42,91108.79,AED,LOYALTY_POINTS,COMPLETED,130.93,28.25,64.51,PROMO887
TXN-006865,BKG-5829,FLT-1049,PAX-5829,XYH445,5,BAGGAGE_FEE,2025-11-26,219.27,804.72,18309.02,AED,BANK_TRANSFER,COMPLETED,10.96,0.0,0.0,
TXN-006866,BKG-5830,FLT-1049,PAX-5830,ZDU945,5,TICKET_PURCHASE,2025-12-14,1599.93,5871.74,133594.13,EUR,BANK_TRANSFER,COMPLETED,191.99,61.25,0.0,
TXN-006867,BKG-5831,FLT-1049,PAX-5831,HIP587,5,TICKET_PURCHASE,2026-01-10,1652.88,6066.08,138015.76,INR,VOUCHER,COMPLETED,198.35,54.65,0.0,
TXN-006868,BKG-5832,FLT-1049,PAX-5832,AYJ214,5,TICKET_PURCHASE,2025-11-01,2174.43,7980.16,181564.87,USD,CASH,COMPLETED,260.93,74.38,30.99,PROMO521
TXN-006869,BKG-5832,FLT-1049,PAX-5832,AYJ214,5,LOUNGE_ACCESS,2025-11-01,146.51,537.71,12233.91,USD,LOYALTY_POINTS,COMPLETED,7.33,0.0,0.0,
TXN-006870,BKG-5833,FLT-1049,PAX-5833,NDT929,5,TICKET_PURCHASE,2025-12-31,830.48,3047.86,69345.04,INR,CREDIT_CARD,COMPLETED,99.66,86.97,0.0,
TXN-006871,BKG-5834,FLT-1049,PAX-5834,HUC729,5,TICKET_PURCHASE,2025-12-05,961.97,3530.42,80324.38,EUR,DEBIT_CARD,COMPLETED,115.44,69.23,0.0,
TXN-006872,BKG-5834,FLT-1049,PAX-5834,HUC729,5,MEAL_PURCHASE,2025-12-05,50.51,185.36,4217.35,USD,VOUCHER,COMPLETED,2.53,0.0,0.0,
TXN-006873,BKG-5835,FLT-1049,PAX-5835,JVV149,5,TICKET_PURCHASE,2026-01-13,204.22,749.47,17052.0,USD,CASH,COMPLETED,24.51,44.98,0.0,
TXN-006874,BKG-5836,FLT-1049,PAX-5836,BVS807,5,TICKET_PURCHASE,2025-11-29,1980.52,7268.49,165373.09,USD,DEBIT_CARD,COMPLETED,237.66,79.8,0.0,
TXN-006875,BKG-5837,FLT-1049,PAX-5837,FCL199,5,TICKET_PURCHASE,2026-01-05,2249.32,8255.02,187818.51,USD,CASH,COMPLETED,269.92,43.7,0.0,
TXN-006876,BKG-5837,FLT-1049,PAX-5837,FCL199,5,MEAL_PURCHASE,2026-01-05,83.8,307.54,6997.13,INR,LOYALTY_POINTS,COMPLETED,4.19,0.0,0.0,
TXN-006877,BKG-5838,FLT-1049,PAX-5838,SYT171,5,TICKET_PURCHASE,2025-11-24,443.69,1628.34,37048.14,AED,BANK_TRANSFER,COMPLETED,53.24,85.83,0.0,
TXN-006878,BKG-5838,FLT-1049,PAX-5838,SYT171,5,SEAT_UPGRADE,2025-11-24,142.43,522.72,11893.04,INR,CASH,COMPLETED,7.12,0.0,0.0,
TXN-006879,BKG-5839,FLT-1049,PAX-5839,WMJ968,5,TICKET_PURCHASE,2025-11-01,1455.08,5340.16,121499.56,AED,DEBIT_CARD,COMPLETED,174.61,43.03,0.0,
TXN-006880,BKG-5840,FLT-1049,PAX-5840,NZP564,5,TICKET_PURCHASE,2026-01-08,1190.32,4368.47,99391.64,AED,DEBIT_CARD,COMPLETED,142.84,24.48,122.0,PROMO892
TXN-006881,BKG-5841,FLT-1049,PAX-5841,ZGL317,5,TICKET_PURCHASE,2026-01-11,648.6,2380.35,54157.85,EUR,CREDIT_CARD,COMPLETED,77.83,41.29,81.28,PROMO919
TXN-006882,BKG-5841,FLT-1049,PAX-5841,ZGL317,5,SEAT_UPGRADE,2026-01-11,215.49,790.86,17993.79,USD,LOYALTY_POINTS,COMPLETED,10.77,0.0,0.0,
TXN-006883,BKG-5842,FLT-1049,PAX-5842,JPR238,5,TICKET_PURCHASE,2025-12-10,1386.36,5087.95,115761.27,INR,VOUCHER,COMPLETED,166.36,21.92,137.0,PROMO867
TXN-006884,BKG-5842,FLT-1049,PAX-5842,JPR238,5,LOUNGE_ACCESS,2025-12-10,147.1,539.87,12283.24,USD,BANK_TRANSFER,COMPLETED,7.36,0.0,0.0,
TXN-006885,BKG-5843,FLT-1049,PAX-5843,CVB990,5,TICKET_PURCHASE,2025-11-28,1444.04,5299.64,120577.59,USD,CASH,COMPLETED,173.29,38.72,43.15,PROMO882
TXN-006886,BKG-5843,FLT-1049,PAX-5843,CVB990,5,LOUNGE_ACCESS,2025-11-28,185.23,679.78,15466.37,AED,BANK_TRANSFER,COMPLETED,9.26,0.0,0.0,
TXN-006887,BKG-5844,FLT-1049,PAX-5844,XNU518,5,TICKET_PURCHASE,2026-01-12,787.58,2890.4,65762.57,GBP,VOUCHER,COMPLETED,94.51,84.83,108.58,PROMO269
TXN-006888,BKG-5844,FLT-1049,PAX-5844,XNU518,5,BAGGAGE_FEE,2026-01-12,72.29,265.29,6035.87,USD,LOYALTY_POINTS,COMPLETED,3.61,0.0,0.0,
TXN-006889,BKG-5845,FLT-1049,PAX-5845,ZXL583,5,TICKET_PURCHASE,2025-11-08,2403.88,8822.23,200723.7,AED,CREDIT_CARD,COMPLETED,288.47,92.04,283.47,PROMO621
TXN-006890,BKG-5846,FLT-1049,PAX-5846,IXK586,5,TICKET_PURCHASE,2026-01-08,2498.64,9170.0,208636.28,EUR,LOYALTY_POINTS,COMPLETED,299.84,48.34,165.09,PROMO103
TXN-006891,BKG-5846,FLT-1049,PAX-5846,IXK586,5,BAGGAGE_FEE,2026-01-08,142.6,523.36,11907.52,AED,DEBIT_CARD,COMPLETED,7.13,0.0,0.0,
TXN-006892,BKG-5847,FLT-1049,PAX-5847,XRI510,5,TICKET_PURCHASE,2025-11-20,968.58,3554.68,80876.28,USD,CASH,COMPLETED,116.23,23.64,0.0,
TXN-006893,BKG-5848,FLT-1049,PAX-5848,STP936,5,TICKET_PURCHASE,2025-12-06,2469.76,9064.02,206224.9,GBP,CREDIT_CARD,COMPLETED,296.37,30.87,0.0,
TXN-006894,BKG-5848,FLT-1049,PAX-5848,STP936,5,MEAL_PURCHASE,2025-12-06,94.42,346.54,7884.46,USD,VOUCHER,COMPLETED,4.72,0.0,0.0,
TXN-006895,BKG-5849,FLT-1049,PAX-5849,LRR474,5,TICKET_PURCHASE,2026-01-16,1925.92,7068.14,160814.62,AED,CASH,COMPLETED,231.11,49.23,0.0,
TXN-006896,BKG-5849,FLT-1049,PAX-5849,LRR474,5,LOUNGE_ACCESS,2026-01-16,249.8,916.78,20858.52,USD,LOYALTY_POINTS,COMPLETED,12.49,0.0,0.0,
TXN-006897,BKG-5850,FLT-1049,PAX-5850,CWL726,5,TICKET_PURCHASE,2026-01-03,729.81,2678.42,60939.45,AED,CASH,COMPLETED,87.58,96.82,83.05,PROMO757
TXN-006898,BKG-5850,FLT-1049,PAX-5850,CWL726,5,MEAL_PURCHASE,2026-01-03,86.83,318.67,7250.42,INR,LOYALTY_POINTS,COMPLETED,4.34,0.0,0.0,
TXN-006899,BKG-5851,FLT-1049,PAX-5851,UWF443,5,TICKET_PURCHASE,2025-11-15,811.84,2979.45,67788.6,INR,VOUCHER,COMPLETED,97.42,87.44,0.0,
TXN-006900,BKG-5852,FLT-1049,PAX-5852,EOP377,5,TICKET_PURCHASE,2025-12-17,639.48,2346.88,53396.4,INR,CREDIT_CARD,COMPLETED,76.74,98.83,0.0,
TXN-006901,BKG-5852,FLT-1049,PAX-5852,EOP377,5,LOUNGE_ACCESS,2025-12-17,206.95,759.5,17280.11,USD,LOYALTY_POINTS,COMPLETED,10.35,0.0,0.0,
TXN-006902,BKG-5853,FLT-1049,PAX-5853,DSE395,5,TICKET_PURCHASE,2025-12-23,1692.35,6210.94,141311.55,INR,CREDIT_CARD,COMPLETED,203.08,61.23,0.0,
TXN-006903,BKG-5854,FLT-1049,PAX-5854,GUP825,5,TICKET_PURCHASE,2025-11-14,826.48,3033.18,69010.96,USD,BANK_TRANSFER,COMPLETED,99.18,73.69,0.0,
TXN-006904,BKG-5855,FLT-1049,PAX-5855,BUI353,5,TICKET_PURCHASE,2026-01-08,2123.42,7792.94,177305.22,EUR,DEBIT_CARD,COMPLETED,254.81,29.43,67.33,PROMO207
TXN-006905,BKG-5855,FLT-1049,PAX-5855,BUI353,5,SEAT_UPGRADE,2026-01-08,160.49,589.0,13401.05,AED,BANK_TRANSFER,COMPLETED,8.02,0.0,0.0,
TXN-006906,BKG-5856,FLT-1049,PAX-5856,ZAC305,5,TICKET_PURCHASE,2025-11-28,1282.2,4705.66,107063.42,USD,CASH,COMPLETED,153.86,75.27,0.0,
TXN-006907,BKG-5856,FLT-1049,PAX-5856,ZAC305,5,MEAL_PURCHASE,2025-11-28,260.61,956.44,21760.91,USD,CREDIT_CARD,COMPLETED,13.03,0.0,0.0,
TXN-006908,BKG-5857,FLT-1049,PAX-5857,NRU986,5,TICKET_PURCHASE,2026-01-05,660.94,2425.65,55188.61,GBP,VOUCHER,COMPLETED,79.31,40.5,0.0,
TXN-006909,BKG-5857,FLT-1049,PAX-5857,NRU986,5,LOUNGE_ACCESS,2026-01-05,118.98,436.65,9934.79,AED,DEBIT_CARD,COMPLETED,5.95,0.0,0.0,
TXN-006910,BKG-5858,FLT-1049,PAX-5858,KYH262,5,TICKET_PURCHASE,2025-11-23,1301.38,4776.08,108665.61,EUR,CASH,COMPLETED,156.17,82.46,0.0,
TXN-006911,BKG-5859,FLT-1049,PAX-5859,LEW608,5,TICKET_PURCHASE,2025-11-16,1217.71,4469.0,101678.92,USD,BANK_TRANSFER,COMPLETED,146.13,37.53,0.0,
TXN-006912,BKG-5860,FLT-1049,PAX-5860,SGH372,5,TICKET_PURCHASE,2025-11-22,2028.33,7443.99,169365.93,GBP,CREDIT_CARD,COMPLETED,243.4,41.07,169.87,PROMO297
TXN-006913,BKG-5861,FLT-1049,PAX-5861,RLT903,5,TICKET_PURCHASE,2025-11-28,1566.69,5749.74,130818.43,AED,LOYALTY_POINTS,COMPLETED,188.0,60.09,197.45,PROMO794
TXN-006914,BKG-5862,FLT-1049,PAX-5862,HOM151,5,TICKET_PURCHASE,2025-12-22,1637.84,6010.89,136760.04,INR,CREDIT_CARD,COMPLETED,196.54,20.38,60.7,PROMO511
TXN-006915,BKG-5862,FLT-1049,PAX-5862,HOM151,5,LOUNGE_ACCESS,2025-12-22,194.08,712.27,16205.61,INR,BANK_TRANSFER,COMPLETED,9.7,0.0,0.0,
TXN-006916,BKG-5863,FLT-1049,PAX-5863,ZBK117,5,TICKET_PURCHASE,2025-11-06,1311.25,4812.28,109489.19,EUR,LOYALTY_POINTS,COMPLETED,157.35,55.29,180.56,PROMO396
TXN-006917,BKG-5864,FLT-1049,PAX-5864,ZPM553,5,TICKET_PURCHASE,2026-01-01,2351.24,8629.05,196328.45,EUR,DEBIT_CARD,COMPLETED,282.15,37.36,0.0,
TXN-006918,BKG-5865,FLT-1049,PAX-5865,TKC846,5,TICKET_PURCHASE,2025-11-30,1403.45,5150.67,117188.19,GBP,CREDIT_CARD,COMPLETED,168.41,56.79,175.62,PROMO354
TXN-006919,BKG-5865,FLT-1049,PAX-5865,TKC846,5,LOUNGE_ACCESS,2025-11-30,134.08,492.07,11195.5,AED,DEBIT_CARD,COMPLETED,6.7,0.0,0.0,
TXN-006920,BKG-5866,FLT-1049,PAX-5866,CQN576,5,TICKET_PURCHASE,2025-10-25,1602.57,5881.44,133814.81,GBP,DEBIT_CARD,COMPLETED,192.31,90.33,0.0,
TXN-006921,BKG-5866,FLT-1049,PAX-5866,CQN576,5,MEAL_PURCHASE,2025-10-25,94.89,348.24,7923.23,AED,DEBIT_CARD,COMPLETED,4.74,0.0,0.0,
TXN-006922,BKG-5867,FLT-1049,PAX-5867,CLR113,5,TICKET_PURCHASE,2025-12-26,1903.14,6984.54,158912.49,GBP,VOUCHER,COMPLETED,228.38,90.6,0.0,
TXN-006923,BKG-5868,FLT-1049,PAX-5868,GCW862,5,TICKET_PURCHASE,2025-11-16,995.17,3652.27,83096.66,EUR,DEBIT_CARD,COMPLETED,119.42,34.47,0.0,
TXN-006924,BKG-5868,FLT-1049,PAX-5868,GCW862,5,SEAT_UPGRADE,2025-11-16,55.11,202.25,4601.51,AED,LOYALTY_POINTS,COMPLETED,2.76,0.0,0.0,
TXN-006925,BKG-5869,FLT-1049,PAX-5869,TEV993,5,TICKET_PURCHASE,2025-12-15,2062.26,7568.51,172199.05,EUR,BANK_TRANSFER,COMPLETED,247.47,59.11,0.0,
TXN-006926,BKG-5869,FLT-1049,PAX-5869,TEV993,5,LOUNGE_ACCESS,2025-12-15,84.46,309.97,7052.44,INR,CASH,COMPLETED,4.22,0.0,0.0,
TXN-006927,BKG-5870,FLT-1049,PAX-5870,AGY706,5,TICKET_PURCHASE,2025-12-13,2169.29,7961.3,181135.86,GBP,CREDIT_CARD,COMPLETED,260.32,22.96,0.0,
TXN-006928,BKG-5871,FLT-1049,PAX-5871,IAQ161,5,TICKET_PURCHASE,2025-12-19,1159.13,4253.99,96786.96,INR,CASH,COMPLETED,139.1,62.72,0.0,
TXN-006929,BKG-5872,FLT-1049,PAX-5872,EMN738,5,TICKET_PURCHASE,2025-11-30,973.7,3573.48,81304.08,GBP,CASH,COMPLETED,116.84,58.34,0.0,
TXN-006930,BKG-5872,FLT-1049,PAX-5872,EMN738,5,SEAT_UPGRADE,2025-11-30,209.1,767.39,17459.63,INR,BANK_TRANSFER,COMPLETED,10.45,0.0,0.0,
TXN-006931,BKG-5873,FLT-1049,PAX-5873,JDR291,5,TICKET_PURCHASE,2025-12-20,248.85,913.26,20778.56,EUR,LOYALTY_POINTS,COMPLETED,29.86,57.61,0.0,
TXN-006932,BKG-5874,FLT-1049,PAX-5874,EOV947,5,TICKET_PURCHASE,2026-01-16,1877.39,6890.03,156762.28,USD,BANK_TRANSFER,COMPLETED,225.29,27.73,243.66,PROMO929
TXN-006933,BKG-5874,FLT-1049,PAX-5874,EOV947,5,LOUNGE_ACCESS,2026-01-16,290.92,1067.68,24291.95,AED,CASH,COMPLETED,14.55,0.0,0.0,
TXN-006934,BKG-5875,FLT-1049,PAX-5875,WMM421,5,TICKET_PURCHASE,2025-12-13,1637.27,6008.78,136711.95,AED,CREDIT_CARD,COMPLETED,196.47,42.23,116.36,PROMO801
TXN-006935,BKG-5876,FLT-1049,PAX-5876,QWW354,5,TICKET_PURCHASE,2025-12-03,2023.88,7427.64,168994.07,USD,VOUCHER,COMPLETED,242.87,56.51,0.0,
TXN-006936,BKG-5877,FLT-1049,PAX-5877,SRZ186,5,TICKET_PURCHASE,2026-01-13,2391.64,8777.32,199702.06,EUR,DEBIT_CARD,COMPLETED,287.0,66.09,114.9,PROMO337
TXN-006937,BKG-5878,FLT-1049,PAX-5878,UKO498,5,TICKET_PURCHASE,2025-11-24,908.87,3335.54,75890.35,INR,CASH,COMPLETED,109.06,25.61,73.35,PROMO669
TXN-006938,BKG-5879,FLT-1049,PAX-5879,OSY593,5,TICKET_PURCHASE,2025-10-30,1165.03,4275.67,97280.2,INR,CASH,COMPLETED,139.8,94.64,25.41,PROMO810
TXN-006939,BKG-5879,FLT-1049,PAX-5879,OSY593,5,SEAT_UPGRADE,2025-10-30,179.37,658.29,14977.51,USD,LOYALTY_POINTS,COMPLETED,8.97,0.0,0.0,
TXN-006940,BKG-5880,FLT-1049,PAX-5880,WUD848,5,TICKET_PURCHASE,2025-10-31,2132.15,7825.0,178034.74,GBP,LOYALTY_POINTS,COMPLETED,255.86,33.3,0.0,
TXN-006941,BKG-5881,FLT-1049,PAX-5881,CAA448,5,TICKET_PURCHASE,2025-11-05,1428.26,5241.73,119260.08,INR,LOYALTY_POINTS,COMPLETED,171.39,49.36,0.0,
TXN-006942,BKG-5882,FLT-1049,PAX-5882,MAQ970,5,TICKET_PURCHASE,2026-01-06,1539.75,5650.88,128569.12,GBP,BANK_TRANSFER,COMPLETED,184.77,69.96,0.0,
TXN-006943,BKG-5882,FLT-1049,PAX-5882,MAQ970,5,MEAL_PURCHASE,2026-01-06,212.89,781.32,17776.7,INR,BANK_TRANSFER,COMPLETED,10.64,0.0,0.0,
TXN-006944,BKG-5883,FLT-1049,PAX-5883,DIB580,5,TICKET_PURCHASE,2025-12-29,2214.04,8125.51,184872.0,USD,VOUCHER,COMPLETED,265.68,35.46,0.0,
TXN-006945,BKG-5884,FLT-1049,PAX-5884,GYN401,5,TICKET_PURCHASE,2025-11-02,693.36,2544.63,57895.6,INR,LOYALTY_POINTS,COMPLETED,83.2,91.94,55.08,PROMO513
TXN-006946,BKG-5885,FLT-1049,PAX-5885,UXM137,5,TICKET_PURCHASE,2025-12-16,250.14,918.0,20886.41,GBP,BANK_TRANSFER,COMPLETED,30.02,85.73,0.0,
TXN-006947,BKG-5885,FLT-1049,PAX-5885,UXM137,5,SEAT_UPGRADE,2025-12-16,103.17,378.62,8614.32,AED,CREDIT_CARD,COMPLETED,5.16,0.0,0.0,
TXN-006948,BKG-5886,FLT-1049,PAX-5886,YZQ834,5,TICKET_PURCHASE,2025-11-16,210.99,774.33,17617.6,INR,CASH,COMPLETED,25.32,79.71,24.82,PROMO146
TXN-006949,BKG-5886,FLT-1049,PAX-5886,YZQ834,5,SEAT_UPGRADE,2025-11-16,43.75,160.55,3652.9,AED,BANK_TRANSFER,COMPLETED,2.19,0.0,0.0,
TXN-006950,BKG-5887,FLT-1049,PAX-5887,XJT998,5,TICKET_PURCHASE,2026-01-06,2428.68,8913.26,202794.78,GBP,CASH,COMPLETED,291.44,23.23,0.0,
TXN-006951,BKG-5887,FLT-1049,PAX-5887,XJT998,5,LOUNGE_ACCESS,2026-01-06,171.49,629.39,14319.81,USD,DEBIT_CARD,COMPLETED,8.57,0.0,0.0,
TXN-006952,BKG-5888,FLT-1049,PAX-5888,KBU410,5,TICKET_PURCHASE,2025-11-18,1885.85,6921.05,157468.13,INR,DEBIT_CARD,COMPLETED,226.3,60.26,0.0,
TXN-006953,BKG-5889,FLT-1049,PAX-5889,EMN555,5,TICKET_PURCHASE,2025-11-13,674.1,2473.96,56287.76,EUR,LOYALTY_POINTS,COMPLETED,80.89,41.39,0.0,
TXN-006954,BKG-5890,FLT-1049,PAX-5890,ODE569,5,TICKET_PURCHASE,2025-12-28,1578.18,5791.91,131777.87,GBP,CASH,COMPLETED,189.38,91.69,0.0,
TXN-006955,BKG-5891,FLT-1049,PAX-5891,RKD356,5,TICKET_PURCHASE,2025-11-13,2068.63,7591.87,172730.6,INR,BANK_TRANSFER,COMPLETED,248.24,52.63,0.0,
TXN-006956,BKG-5892,FLT-1049,PAX-5892,PJO679,5,TICKET_PURCHASE,2025-12-31,2361.19,8665.57,197159.5,GBP,VOUCHER,COMPLETED,283.34,60.7,0.0,
TXN-006957,BKG-5893,FLT-1049,PAX-5893,QYP533,5,TICKET_PURCHASE,2025-12-29,1734.09,6364.11,144796.6,EUR,CREDIT_CARD,COMPLETED,208.09,78.16,0.0,
TXN-006958,BKG-5894,FLT-1049,PAX-5894,FSX527,5,TICKET_PURCHASE,2025-11-22,2130.87,7820.28,177927.43,AED,BANK_TRANSFER,COMPLETED,255.7,45.81,0.0,
TXN-006959,BKG-5895,FLT-1049,PAX-5895,KDK246,5,TICKET_PURCHASE,2025-12-13,1557.21,5714.96,130026.95,EUR,CASH,COMPLETED,186.87,83.69,0.0,
TXN-006960,BKG-5895,FLT-1049,PAX-5895,KDK246,5,MEAL_PURCHASE,2025-12-13,82.66,303.36,6902.17,AED,CREDIT_CARD,COMPLETED,4.13,0.0,0.0,
TXN-006961,BKG-5896,FLT-1049,PAX-5896,UTS735,5,TICKET_PURCHASE,2025-11-28,1966.06,7215.43,164165.72,USD,BANK_TRANSFER,COMPLETED,235.93,28.55,66.18,PROMO162
TXN-006962,BKG-5897,FLT-1049,PAX-5897,RCO959,5,TICKET_PURCHASE,2025-12-05,562.95,2066.04,47006.52,USD,BANK_TRANSFER,COMPLETED,67.55,50.16,0.0,
TXN-006963,BKG-5897,FLT-1049,PAX-5897,RCO959,5,SEAT_UPGRADE,2025-12-05,140.43,515.39,11726.1,AED,CASH,COMPLETED,7.02,0.0,0.0,
TXN-006964,BKG-5898,FLT-1049,PAX-5898,BSH620,5,TICKET_PURCHASE,2025-12-27,1269.15,4657.78,105974.1,USD,CASH,COMPLETED,152.3,31.81,0.0,
TXN-006965,BKG-5898,FLT-1049,PAX-5898,BSH620,5,BAGGAGE_FEE,2025-12-27,267.96,983.43,22374.96,INR,VOUCHER,COMPLETED,13.4,0.0,0.0,
TXN-006966,BKG-5899,FLT-1049,PAX-5899,IDQ196,5,TICKET_PURCHASE,2025-11-05,1890.46,6937.98,157853.28,AED,VOUCHER,COMPLETED,226.86,57.5,0.0,
TXN-006967,BKG-5900,FLT-1049,PAX-5900,XYJ293,5,TICKET_PURCHASE,2025-12-10,221.32,812.25,18480.42,AED,VOUCHER,COMPLETED,26.56,89.87,0.0,
TXN-006968,BKG-5901,FLT-1050,PAX-5901,TAM656,5,TICKET_PURCHASE,2025-12-28,1509.78,5540.89,126066.68,GBP,LOYALTY_POINTS,COMPLETED,181.17,68.6,66.61,PROMO744
TXN-006969,BKG-5901,FLT-1050,PAX-5901,TAM656,5,LOUNGE_ACCESS,2025-12-28,154.7,567.75,12917.52,USD,DEBIT_CARD,COMPLETED,7.74,0.0,0.0,
TXN-006970,BKG-5902,FLT-1050,PAX-5902,MJC803,5,TICKET_PURCHASE,2026-01-07,2150.83,7893.54,179594.15,AED,CREDIT_CARD,COMPLETED,258.1,55.07,112.19,PROMO505
TXN-006971,BKG-5903,FLT-1050,PAX-5903,PYN430,5,TICKET_PURCHASE,2025-12-04,2480.03,9101.7,207082.18,INR,CASH,COMPLETED,297.6,65.96,0.0,
TXN-006972,BKG-5903,FLT-1050,PAX-5903,PYN430,5,LOUNGE_ACCESS,2025-12-04,64.05,235.06,5348.17,AED,CREDIT_CARD,COMPLETED,3.2,0.0,0.0,
TXN-006973,BKG-5904,FLT-1050,PAX-5904,IUL640,5,TICKET_PURCHASE,2025-11-19,2100.17,7707.63,175364.25,GBP,DEBIT_CARD,COMPLETED,252.02,50.72,0.0,
TXN-006974,BKG-5905,FLT-1050,PAX-5905,KET546,5,TICKET_PURCHASE,2025-11-05,303.05,1112.18,25304.45,EUR,VOUCHER,COMPLETED,36.37,36.33,0.0,
TXN-006975,BKG-5906,FLT-1050,PAX-5906,NMO998,5,TICKET_PURCHASE,2026-01-09,936.63,3437.42,78208.33,AED,CASH,COMPLETED,112.4,83.64,0.0,
TXN-006976,BKG-5907,FLT-1050,PAX-5907,WSU217,5,TICKET_PURCHASE,2026-01-06,746.38,2739.23,62323.04,EUR,DEBIT_CARD,COMPLETED,89.57,22.36,0.0,
TXN-006977,BKG-5907,FLT-1050,PAX-5907,WSU217,5,BAGGAGE_FEE,2026-01-06,71.78,263.42,5993.36,INR,CREDIT_CARD,COMPLETED,3.59,0.0,0.0,
TXN-006978,BKG-5908,FLT-1050,PAX-5908,VJK188,5,TICKET_PURCHASE,2025-12-13,2075.74,7617.95,173323.93,EUR,CASH,COMPLETED,249.09,76.98,0.0,
TXN-006979,BKG-5909,FLT-1050,PAX-5909,UTL887,5,TICKET_PURCHASE,2025-11-28,858.92,3152.24,71719.83,INR,DEBIT_CARD,COMPLETED,103.07,20.34,81.8,PROMO742
TXN-006980,BKG-5910,FLT-1050,PAX-5910,AKZ954,5,TICKET_PURCHASE,2026-01-13,462.01,1695.59,38578.21,INR,DEBIT_CARD,COMPLETED,55.44,88.99,0.0,
TXN-006981,BKG-5910,FLT-1050,PAX-5910,AKZ954,5,BAGGAGE_FEE,2026-01-13,285.16,1046.55,23811.1,INR,VOUCHER,COMPLETED,14.26,0.0,0.0,
TXN-006982,BKG-5911,FLT-1050,PAX-5911,DNJ879,5,TICKET_PURCHASE,2026-01-07,1198.97,4400.23,100114.23,USD,BANK_TRANSFER,COMPLETED,143.88,25.86,0.0,
TXN-006983,BKG-5912,FLT-1050,PAX-5912,TVM698,5,TICKET_PURCHASE,2025-11-11,355.9,1306.15,29717.52,INR,CASH,COMPLETED,42.71,98.08,0.0,
TXN-006984,BKG-5912,FLT-1050,PAX-5912,TVM698,5,SEAT_UPGRADE,2025-11-11,90.37,331.64,7545.57,AED,LOYALTY_POINTS,COMPLETED,4.52,0.0,0.0,
TXN-006985,BKG-5913,FLT-1050,PAX-5913,BXU698,5,TICKET_PURCHASE,2025-12-31,1941.58,7125.59,162121.8,INR,BANK_TRANSFER,COMPLETED,232.99,93.01,0.0,
TXN-006986,BKG-5913,FLT-1050,PAX-5913,BXU698,5,MEAL_PURCHASE,2025-12-31,66.01,242.27,5512.12,USD,BANK_TRANSFER,COMPLETED,3.3,0.0,0.0,
TXN-006987,BKG-5914,FLT-1050,PAX-5914,FQM752,5,TICKET_PURCHASE,2026-01-05,474.03,1739.68,39581.33,INR,VOUCHER,COMPLETED,56.88,55.24,0.0,
TXN-006988,BKG-5914,FLT-1050,PAX-5914,FQM752,5,LOUNGE_ACCESS,2026-01-05,32.27,118.42,2694.35,USD,LOYALTY_POINTS,COMPLETED,1.61,0.0,0.0,
TXN-006989,BKG-5915,FLT-1050,PAX-5915,EWZ595,5,TICKET_PURCHASE,2025-11-17,2376.41,8721.43,198430.43,EUR,BANK_TRANSFER,COMPLETED,285.17,22.89,0.0,
